,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,0.0036222222222222224,0.004044444444444444,4.4444444444444447e-05,0.0138,8.888888888888889e-05,0.004933333333333333,6.666666666666667e-05,0.005177777777777778,0.0,0.0006222222222222223,0.0005777777777777778,0.0013111111111111112,0.001488888888888889,0.0006888888888888888,0.0006888888888888888,0.0017777777777777779,0.0013333333333333333,0.009955555555555556,0.0005555555555555556,0.028511111111111112,0.0010222222222222223,0.02448888888888889,0.0005111111111111112,0.009777777777777778,0.0015333333333333334,0.0028,0.0019555555555555554,0.0024666666666666665,0.0031555555555555555,0.0021777777777777776,0.002,0.0028888888888888888,0.0030444444444444442,0.016133333333333333,0.001288888888888889,0.029777777777777778,0.0014,0.07193333333333334,0.0014,0.026644444444444443,0.0016222222222222222,0.0030666666666666668,0.002822222222222222,0.0037333333333333333,0.004111111111111111,0.002577777777777778,0.0022,0.004266666666666667,0.0044444444444444444,0.008088888888888889,0.0018666666666666666,0.007822222222222222,0.0016444444444444445,0.027688888888888888,0.0011777777777777778,0.023333333333333334,0.0014,0.5676222222222223,0.04482222222222222
1,0.0036222222222222224,0.004044444444444444,4.4444444444444447e-05,0.0138,8.888888888888889e-05,0.004933333333333333,6.666666666666667e-05,0.005177777777777778,0.0,0.0006222222222222223,0.0005777777777777778,0.0013111111111111112,0.001488888888888889,0.0006888888888888888,0.0006888888888888888,0.0017777777777777779,0.0013333333333333333,0.009955555555555556,0.0005555555555555556,0.028511111111111112,0.0010222222222222223,0.02448888888888889,0.0005111111111111112,0.009777777777777778,0.0015333333333333334,0.0028,0.0019555555555555554,0.0024666666666666665,0.0031555555555555555,0.0021777777777777776,0.002,0.0028888888888888888,0.0030444444444444442,0.016133333333333333,0.001288888888888889,0.029777777777777778,0.0014,0.07193333333333334,0.0014,0.026644444444444443,0.0016222222222222222,0.0030666666666666668,0.002822222222222222,0.0037333333333333333,0.004111111111111111,0.002577777777777778,0.0022,0.004266666666666667,0.0044444444444444444,0.008088888888888889,0.0018666666666666666,0.007822222222222222,0.0016444444444444445,0.027688888888888888,0.0011777777777777778,0.023333333333333334,0.0014,0.5676222222222223,0.04482222222222222
2,0.0044666666666666665,0.0033777777777777777,2.2222222222222223e-05,0.02031111111111111,0.00013333333333333334,0.003311111111111111,0.0,0.009977777777777778,4.4444444444444447e-05,0.0007555555555555555,0.0005111111111111112,0.0020666666666666667,0.0020666666666666667,0.0006,0.0006444444444444444,0.0023777777777777777,0.0021777777777777776,0.012177777777777777,0.0006888888888888888,0.02722222222222222,0.0013555555555555556,0.026333333333333334,0.0007777777777777777,0.0112,0.0020666666666666667,0.0030444444444444442,0.0035555555555555557,0.0034666666666666665,0.002511111111111111,0.0033777777777777777,0.003311111111111111,0.0036222222222222224,0.0032222222222222222,0.013911111111111112,0.002022222222222222,0.03908888888888889,0.0017111111111111112,0.06202222222222222,0.002111111111111111,0.03464444444444444,0.0019555555555555554,0.0033333333333333335,0.0036222222222222224,0.006022222222222222,0.006511111111111111,0.0031555555555555555,0.003022222222222222,0.006,0.005688888888888889,0.008577777777777778,0.0033777777777777777,0.0088,0.0018444444444444443,0.025333333333333333,0.0023333333333333335,0.024844444444444443,0.0015555555555555555,0.5065777777777778,0.06115555555555555
3,0.0044666666666666665,0.0033777777777777777,2.2222222222222223e-05,0.02031111111111111,0.00013333333333333334,0.003311111111111111,0.0,0.009977777777777778,4.4444444444444447e-05,0.0007555555555555555,0.0005111111111111112,0.0020666666666666667,0.0020666666666666667,0.0006,0.0006444444444444444,0.0023777777777777777,0.0021777777777777776,0.012177777777777777,0.0006888888888888888,0.02722222222222222,0.0013555555555555556,0.026333333333333334,0.0007777777777777777,0.0112,0.0020666666666666667,0.0030444444444444442,0.0035555555555555557,0.0034666666666666665,0.002511111111111111,0.0033777777777777777,0.003311111111111111,0.0036222222222222224,0.0032222222222222222,0.013911111111111112,0.002022222222222222,0.03908888888888889,0.0017111111111111112,0.06202222222222222,0.002111111111111111,0.03464444444444444,0.0019555555555555554,0.0033333333333333335,0.0036222222222222224,0.006022222222222222,0.006511111111111111,0.0031555555555555555,0.003022222222222222,0.006,0.005688888888888889,0.008577777777777778,0.0033777777777777777,0.0088,0.0018444444444444443,0.025333333333333333,0.0023333333333333335,0.024844444444444443,0.0015555555555555555,0.5065777777777778,0.06115555555555555
4,0.005088888888888889,0.0033777777777777777,6.666666666666667e-05,0.02231111111111111,0.00013333333333333334,0.004111111111111111,8.888888888888889e-05,0.012844444444444445,4.4444444444444447e-05,0.0010888888888888888,0.0006444444444444444,0.0026222222222222224,0.0026222222222222224,0.001,0.0011333333333333334,0.003088888888888889,0.0032,0.013955555555555556,0.0009333333333333333,0.026066666666666665,0.0015333333333333334,0.025755555555555556,0.0011111111111111111,0.01531111111111111,0.0021333333333333334,0.003511111111111111,0.004333333333333333,0.004666666666666667,0.003088888888888889,0.003288888888888889,0.004977777777777778,0.005355555555555555,0.0032444444444444443,0.014555555555555556,0.002711111111111111,0.0454,0.0020444444444444447,0.04928888888888889,0.0023333333333333335,0.04546666666666667,0.0026444444444444445,0.004288888888888889,0.004333333333333333,0.0072,0.008422222222222222,0.004022222222222222,0.004222222222222222,0.007866666666666666,0.0078,0.010333333333333333,0.004377777777777778,0.01011111111111111,0.0015777777777777778,0.023533333333333333,0.004022222222222222,0.022111111111111113,0.002022222222222222,0.45168888888888886,0.0748888888888889
5,0.005088888888888889,0.0033777777777777777,6.666666666666667e-05,0.02231111111111111,0.00013333333333333334,0.004111111111111111,8.888888888888889e-05,0.012844444444444445,4.4444444444444447e-05,0.0010888888888888888,0.0006444444444444444,0.0026222222222222224,0.0026222222222222224,0.001,0.0011333333333333334,0.003088888888888889,0.0032,0.013955555555555556,0.0009333333333333333,0.026066666666666665,0.0015333333333333334,0.025755555555555556,0.0011111111111111111,0.01531111111111111,0.0021333333333333334,0.003511111111111111,0.004333333333333333,0.004666666666666667,0.003088888888888889,0.003288888888888889,0.004977777777777778,0.005355555555555555,0.0032444444444444443,0.014555555555555556,0.002711111111111111,0.0454,0.0020444444444444447,0.04928888888888889,0.0023333333333333335,0.04546666666666667,0.0026444444444444445,0.004288888888888889,0.004333333333333333,0.0072,0.008422222222222222,0.004022222222222222,0.004222222222222222,0.007866666666666666,0.0078,0.010333333333333333,0.004377777777777778,0.01011111111111111,0.0015777777777777778,0.023533333333333333,0.004022222222222222,0.022111111111111113,0.002022222222222222,0.45168888888888886,0.0748888888888889
6,0.002822222222222222,0.002777777777777778,6.666666666666667e-05,0.013733333333333334,4.4444444444444447e-05,0.0031555555555555555,4.4444444444444447e-05,0.003822222222222222,8.888888888888889e-05,0.00046666666666666666,0.0003111111111111111,0.0008888888888888889,0.0010222222222222223,0.0004222222222222222,0.0005555555555555556,0.0012444444444444445,0.0009333333333333333,0.007644444444444444,0.00046666666666666666,0.026066666666666665,0.0010222222222222223,0.025111111111111112,0.00037777777777777777,0.0067555555555555554,0.0010222222222222223,0.0019555555555555554,0.0019555555555555554,0.0013111111111111112,0.001911111111111111,0.001911111111111111,0.0013111111111111112,0.0015777777777777778,0.0021777777777777776,0.011866666666666666,0.001288888888888889,0.02128888888888889,0.0008666666666666666,0.08731111111111112,0.0008,0.019577777777777777,0.0013333333333333333,0.002266666666666667,0.001911111111111111,0.0028888888888888888,0.0028,0.001488888888888889,0.0015555555555555555,0.0034666666666666665,0.0029333333333333334,0.005355555555555555,0.0013333333333333333,0.006177777777777778,0.0013555555555555556,0.025666666666666667,0.0010666666666666667,0.024333333333333332,0.0013111111111111112,0.6171111111111112,0.03766666666666667
7,0.002822222222222222,0.002777777777777778,6.666666666666667e-05,0.013733333333333334,4.4444444444444447e-05,0.0031555555555555555,4.4444444444444447e-05,0.003822222222222222,8.888888888888889e-05,0.00046666666666666666,0.0003111111111111111,0.0008888888888888889,0.0010222222222222223,0.0004222222222222222,0.0005555555555555556,0.0012444444444444445,0.0009333333333333333,0.007644444444444444,0.00046666666666666666,0.026066666666666665,0.0010222222222222223,0.025111111111111112,0.00037777777777777777,0.0067555555555555554,0.0010222222222222223,0.0019555555555555554,0.0019555555555555554,0.0013111111111111112,0.001911111111111111,0.001911111111111111,0.0013111111111111112,0.0015777777777777778,0.0021777777777777776,0.011866666666666666,0.001288888888888889,0.02128888888888889,0.0008666666666666666,0.08731111111111112,0.0008,0.019577777777777777,0.0013333333333333333,0.002266666666666667,0.001911111111111111,0.0028888888888888888,0.0028,0.001488888888888889,0.0015555555555555555,0.0034666666666666665,0.0029333333333333334,0.005355555555555555,0.0013333333333333333,0.006177777777777778,0.0013555555555555556,0.025666666666666667,0.0010666666666666667,0.024333333333333332,0.0013111111111111112,0.6171111111111112,0.03766666666666667
8,0.0029111111111111113,0.0021555555555555555,0.0,0.013888888888888888,2.2222222222222223e-05,0.002266666666666667,2.2222222222222223e-05,0.0036222222222222224,2.2222222222222223e-05,0.0006,0.00037777777777777777,0.0008888888888888889,0.0008,0.00044444444444444447,0.0004,0.001488888888888889,0.0010666666666666667,0.006466666666666667,0.00035555555555555557,0.026555555555555554,0.0008,0.024955555555555557,0.0003333333333333333,0.006911111111111111,0.0012,0.0020666666666666667,0.0015555555555555555,0.0012,0.002088888888888889,0.0019333333333333333,0.001488888888888889,0.0010888888888888888,0.0023333333333333335,0.012311111111111111,0.0014444444444444444,0.01937777777777778,0.0008,0.08902222222222222,0.0010666666666666667,0.01748888888888889,0.001488888888888889,0.0021777777777777776,0.0017555555555555556,0.0028444444444444446,0.0024222222222222223,0.001511111111111111,0.0015777777777777778,0.002822222222222222,0.0028666666666666667,0.005044444444444444,0.0010666666666666667,0.0047777777777777775,0.0009111111111111111,0.02602222222222222,0.0008888888888888889,0.02528888888888889,0.0011111111111111111,0.6268666666666667,0.03473333333333333
9,0.0029111111111111113,0.0021555555555555555,0.0,0.013888888888888888,2.2222222222222223e-05,0.002266666666666667,2.2222222222222223e-05,0.0036222222222222224,2.2222222222222223e-05,0.0006,0.00037777777777777777,0.0008888888888888889,0.0008,0.00044444444444444447,0.0004,0.001488888888888889,0.0010666666666666667,0.006466666666666667,0.00035555555555555557,0.026555555555555554,0.0008,0.024955555555555557,0.0003333333333333333,0.006911111111111111,0.0012,0.0020666666666666667,0.0015555555555555555,0.0012,0.002088888888888889,0.0019333333333333333,0.001488888888888889,0.0010888888888888888,0.0023333333333333335,0.012311111111111111,0.0014444444444444444,0.01937777777777778,0.0008,0.08902222222222222,0.0010666666666666667,0.01748888888888889,0.001488888888888889,0.0021777777777777776,0.0017555555555555556,0.0028444444444444446,0.0024222222222222223,0.001511111111111111,0.0015777777777777778,0.002822222222222222,0.0028666666666666667,0.005044444444444444,0.0010666666666666667,0.0047777777777777775,0.0009111111111111111,0.02602222222222222,0.0008888888888888889,0.02528888888888889,0.0011111111111111111,0.6268666666666667,0.03473333333333333
